"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / GENOVESA (TOWER)","","0.3","0.3","-89.91","-89.91","SAE","","","s_E-172 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","","","56","65","","","","","","","","","148","39.9","","","","","","","","","","","","","","","9.8","2.89","9.43","1.79","10.26","3.57","1.29","5.13","0.95","5.84","1.29","3.5","0.54","3.39","0.532","","","","","","","","","","","","","","","0.513119","","","0.70259","","18.443","","15.524","","38.005","","","","","","","","","","","","","","","10787",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / GENOVESA (TOWER)","PRINCE PHILIP^S STEPS","0.35","0.35","-89.9","-89.9","SAE","","","s_G304 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.068","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.631","141","","","","","","","","","","","","","","","0.008","9.3","","8.48","","8.42","3","1.28","4.4","","4.87","","3.07","","2.84","","","","","","","","","","","","","","","","0.513107","","","0.7027","","18.427","","15.509","","37.952","","","","","","","","","","","","","","","10789",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / ECUADOR","","-0.02","-0.02","-91.546","-91.546","SAE","","","s_B056 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.858","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2","429","","","","","","","","","","","","","","","0.127","174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70297","","","","","","","","","","","","","","","","","","","","","10793",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / ECUADOR","","-0.02","-0.02","-91.546","-91.546","SAE","","","s_B155 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5","409","","","","","","","","","","","","","","","0.05","147","","53.4","","31.4","7.61","2.61","8.35","","7.4","","3.61","","2.97","","","","","","","","","","","","","","","","0.513006","","","0.70297","","","","","","","","","","","","","","","","","","","","","10794",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / SIERRA NEGRA","","-0.78","-0.78","-91.03","-91.03","SAE","","","s_NO5C [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","289","","","","","","","","","","","","","","","0.099","108","","40.7","","25.1","6.33","2.31","7.02","","6.28","","3.45","","2.97","","","","","","","","","","","","","","","","0.512922","","","0.70338","","","","","","","","","","","","","","","","","","","","","10799",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / MARCHENA (BINDLOE)","","0.33","0.34","-90.42","-90.52","SAE","","","s_M071 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.78","262","","","","","","","","","","","","","","","0.017","26.4","4.41","12.5","1.88","9.33","2.78","1.12","3.58","0.65","3.61","0.77","2.08","0.31","1.86","0.273","","","","","","","","","","","","","","","0.513043","","","0.70281","","","","","","","","","","","","","","","","","","","","","10814",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / MARCHENA (BINDLOE)","CALDERA WALL","0.35","0.35","-90.4","-90.4","SAE","","","s_M069 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.19","210","","","","","","","","","","","","","","","0.019","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70285","","","","","","","","","","","","","","","","","","","","","10818",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / SAN CRISTOBAL (CHATHAM)","","-0.75","-0.92","-89.4","-89.6","SAE","","","s_SC-9 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543","","","66","245","","","","","","","","10.3","407","28.4","","","","","","","","","","","","","","","153.8","13.79","30.7","4.05","17.9","4.31","1.46","4.8","0.85","4.81","1.02","2.73","0.41","2.52","0.392","","","","","","","","","","","","","","","0.513074","","","0.70287","","18.888","","15.543","","38.491","","","","","","","","","","","","","","","10823",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / SAN CRISTOBAL (CHATHAM)","","-0.75","-0.92","-89.4","-89.6","SAE","","","s_SC-123 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224","","","59","148","","","","","","","","2","206","","","","","","","","","","","","","","","","37.9","4.01","10.9","1.65","8.1","2.55","0.93","3.39","0.68","4.31","0.98","2.88","0.45","2.85","0.462","","","","","","","","","","","","","","","0.513047","","","0.70327","","18.776","","15.558","","38.43","","","","","","","","","","","","","","","10827",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / SAN CRISTOBAL (CHATHAM)","","-0.75","-0.92","-89.4","-89.6","SAE","","","s_SC-59 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260","","","61","142","","","","","","","","1.34","164","24.5","","","","","","","","","","","","","","","28.8","2.85","7.77","1.21","6.02","1.91","0.73","2.74","0.55","3.55","0.8","2.35","0.37","2.4","0.378","","","","","","","","","","","","","","","0.51303","","","0.7031","","18.729","","15.549","","38.369","","","","","","","","","","","","","","","10828",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / SAN CRISTOBAL (CHATHAM)","","-0.75","-0.92","-89.4","-89.6","SAE","","","s_C-332 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44","221","","","","","","","","","","","","","","","0.011","32","4.59","11.5","1.72","8.17","2.54","0.95","3.35","0.64","3.87","0.86","2.52","0.4","2.47","0.378","","","","","","","","","","","","","","","0.513063","","","0.70312","","","","","","","","","","","","","","","","","","","","","10831",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / SANTA CRUZ (INDEFATIGABLE)","SUMMIT","-0.63","-0.63","-90.38","-90.38","SAE","","","s_SC-161 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28","342","","","","","","","","","","","","","","","0.035","29.3","6.8","19.5","","14.3","3.79","1.4","4.23","","4.47","","2.62","","2.39","0.36","","","","","","","","","","","","","","","0.513085","","","0.70263","","18.511","","15.517","","38.032","","","","","","","","","","","","","","","10839",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / SANTA CRUZ (INDEFATIGABLE)","SUMMIT","-0.63","-0.63","-90.38","-90.38","SAE","","","s_SC-200 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244","","","","","","","","5.12","365","","263","","","","","","","","","","","","","0.056","54","13.2","35.2","","23.1","5.63","1.92","5.85","","6.01","","3.56","","3.27","0.502","","","","","","","","","","","","","","","0.513086","","","0.70261","","18.513","","15.515","","38.019","","","","","","","","","","","","","","","10841",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / SANTA CRUZ (INDEFATIGABLE)","NORTHCENTRAL PLATFORM","-0.63","-0.63","-90.38","-90.38","SAE","","","s_SC-174 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159","","","32","43","","","","","","","","6.9","223","","","","","","","","","","","","","","","0.033","53.9","11.1","28.5","","18.7","5.02","1.69","5.96","","6.42","","3.87","","3.6","0.543","","","","","","","","","","","","","","","0.513043","","","0.70286","","18.714","","15.543","","38.288","","","","","","","","","","","","","","","10842",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / SANTA CRUZ (INDEFATIGABLE)","NORTHEAST PLATFORM","-0.63","-0.63","-90.38","-90.38","SAE","","","s_SC-83 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","","","","","","","","1.81","319","","135","","","","","","","","","","","","","0.013","37.8","11.6","31.9","","22.6","6.03","2.27","6.35","","7.04","","4.04","","3.57","0.547","","","","","","","","","","","","","","","0.51304","","","0.70281","","18.774","","15.564","","38.45","","","","","","","","","","","","","","","10843",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / COWLEY","","-0.34","-0.34","-90.9","-90.9","SAE","","","s_E87-2 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127","","","62","124","","","","","","","","10.6","175","","","","","","","","","","","","","","","","79.3","13.59","33.8","4.68","21.96","5.86","1.94","6.33","1.1","5.92","1.15","2.9","0.42","2.52","0.368","","","","","","","","","","","","","","","0.512981","","","0.70306","","19.184","","15.583","","38.803","","","","","","","","","","","","","","","10856",
"[606]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE)","","-0.6","-0.6","-90.38","-90.38","SAE","","","s_E-156 [606]","BASALT [606]","","","","","","","","","VOL","","","","","WR [606] ","","","","","","","","","","","","","0.643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","692","","","82","459","","","","","","","","11.5","346","","","","","","","","","","","","","","","0.126","153","18.1","41.4","","24","5.93","2.01","6.13","","5.5","","2.84","","2.39","0.346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10858",
"[600]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / SIERRA NEGRA","","-0.78","-0.78","-91.03","-91.03","SAE","","","s_SN91-30 [600]","BASALT, TRANSITIONAL [600]","5000 [600]","","","","","","","","VOL","","","","","WR [600] ","49.38","3.4","","13.72","","","","12.95","10.1","5.55","0.21","","0.65","3.32","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","","","","27","","128","21","","","","","13","308","46","201","37","","","","","","","","","","","","0.14","150","24.8","54","6.9","31.8","8.78","2.9","8.6","1.51","8.9","1.78","4.8","0.62","3.69","0.56","5.3","1.7","","","","","","","","","1.6","","1.9","0.51","","","","","","","","","","","","","","","","","","","","","","","","","11169",
"[600]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / SIERRA NEGRA","","-0.78","-0.78","-91.03","-91.03","SAE","","","s_SN91-35 [600]","BASALT, TRANSITIONAL [600]","5000 [600]","","","","","","","","VOL","","","","","WR [600] ","48.6","3.52","","14.2","","","","13.31","10.59","5.86","0.21","","0.43","3.12","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","","","","29","","123","24","","","","","7","305","38","190","28","","","","","","","","","","","","0.09","118","19.6","42.9","5.7","26.3","7.39","2.5","7.2","1.28","7.6","1.53","4","0.52","3.15","0.48","4.4","1.2","","","","","","","","","1.8","","1.5","0.41","","","","","","","","","","","","","","","","","","","","","","","","","11171",
"[600]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / SIERRA NEGRA","","-0.78","-0.78","-91.03","-91.03","SAE","","","s_SN92-12 [600]","BASALT, TRANSITIONAL [600]","5000 [600]","","","","","","","","VOL","","","","","WR [600] ","49.18","3.43","","13.77","","","","12.78","10.46","5.7","0.21","","0.57","3.13","0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","","","","32","","119","23","","","","","10","305","37","189","27","","","","","","","","","","","","0.11","113","18.6","40.9","5.4","24.6","7.04","2.4","7.3","1.25","7.4","1.41","3.9","0.48","2.93","0.43","4.6","1.8","","","","","","","","","1.4","","1.4","0.34","","","","","","","","","","","","","","","","","","","","","","","","","11172",
"[600]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / SIERRA NEGRA","","-0.78","-0.78","-91.03","-91.03","SAE","","","s_SN91-36 [600]","BASALT, TRANSITIONAL [600]","3000 [600]","5000 [600]","","","","","","","VOL","","","","","WR [600] ","48.52","4.03","","13.2","","","","14.81","9.52","5.08","0.23","","0.66","3.32","0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","","","17","","145","23","","","","","12","293","46","228","32","","","","","","","","","","","","0.13","151","25","55.5","7","32.3","8.85","3","8.7","1.53","9.3","1.8","4.9","0.62","3.7","0.57","5.1","1.3","","","","","","","","","1.7","","1.9","0.49","","","","","","","","","","","","","","","","","","","","","","","","","11173",
"[600]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / SIERRA NEGRA","","-0.78","-0.78","-91.03","-91.03","SAE","","","s_SN91-37 [600]","BASALT, TRANSITIONAL [600]","3000 [600]","5000 [600]","","","","","","","VOL","","","","","WR [600] ","49.25","3.02","","13.81","","","","12.23","11.08","6.36","0.2","","0.48","3.04","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","","","","40","","108","23","","","","","9","300","32","162","23","","","","","","","","","","","","0.1","96","15.7","34.3","4.5","20.7","5.93","2.1","6","1.05","6.2","1.19","3.2","0.41","2.5","0.38","3.8","1.5","","","","","","","","","1.2","","1.2","0.28","","","","","","","","","","","","","","","","","","","","","","","","","11174",
